area,template,block,source_kind,element_kind,visible_text,target,hx_target,source_file,source_line,flags
transactions,_partials/transactions/_wizard_close.html,,template,button,Close,/api/transactions/chooser,#tx-composer-host,web/templates/_partials/transactions/_wizard_close.html,16,duplicate-label|synonym-candidate
transactions,_partials/transactions/_wizard_close.html,,template,htmx,Close,/api/transactions/chooser,#tx-composer-host,web/templates/_partials/transactions/_wizard_close.html,16,duplicate-label|synonym-candidate|verb:GET
transactions,_partials/transactions/_wizard_confirm.html,New investment,template,heading,New investment,,,web/templates/_partials/transactions/_wizard_confirm.html,21,
transactions,_partials/transactions/_wizard_confirm.html,Order,template,heading,Order,,,web/templates/_partials/transactions/_wizard_confirm.html,59,
transactions,_partials/transactions/_wizard_identify.html,Public identifier,template,heading,Public identifier,,,web/templates/_partials/transactions/_wizard_identify.html,42,
transactions,_partials/transactions/_wizard_identify.html,Public identifier,template,form_label,Scheme,tx-id-scheme,,web/templates/_partials/transactions/_wizard_identify.html,49,
transactions,_partials/transactions/_wizard_identify.html,Public identifier,template,select,{{ scheme }},md_identifier_scheme,,web/templates/_partials/transactions/_wizard_identify.html,50,dynamic|options:1
transactions,_partials/transactions/_wizard_identify.html,Public identifier,template,form_label,Value,tx-id-value,,web/templates/_partials/transactions/_wizard_identify.html,60,
transactions,_partials/transactions/_wizard_identify.html,Public identifier,template,button,Resolve,/api/transactions/resolve-identifier,#tx-composer-host,web/templates/_partials/transactions/_wizard_identify.html,73,
transactions,_partials/transactions/_wizard_identify.html,Public identifier,template,htmx,Resolve,/api/transactions/resolve-identifier,#tx-composer-host,web/templates/_partials/transactions/_wizard_identify.html,73,verb:POST
transactions,_partials/transactions/_wizard_identify.html,Resolved,template,heading,Resolved,,,web/templates/_partials/transactions/_wizard_identify.html,87,
transactions,_partials/transactions/_wizard_identify.html,Resolved,template,form_label,FIGI,tx-id-figi,,web/templates/_partials/transactions/_wizard_identify.html,90,abbrev|internal-name
transactions,_partials/transactions/_wizard_identify.html,Resolved,template,form_label,Name,tx-id-name,,web/templates/_partials/transactions/_wizard_identify.html,95,duplicate-label
transactions,_partials/transactions/_wizard_identify.html,Resolved,template,form_label,Currency,tx-currency,,web/templates/_partials/transactions/_wizard_identify.html,129,duplicate-label
transactions,_partials/transactions/_wizard_identify.html,Resolved,template,button,Continue,/api/transactions/draft,#tx-composer-host,web/templates/_partials/transactions/_wizard_identify.html,154,synonym-candidate
transactions,_partials/transactions/_wizard_identify.html,Resolved,template,htmx,Continue,/api/transactions/draft,#tx-composer-host,web/templates/_partials/transactions/_wizard_identify.html,154,synonym-candidate|verb:POST
transactions,_partials/transactions/_wizard_order.html,,template,htmx,Execution Trade date Both legs book on this date. Units Price per unit ({{ currency }}) Fees (optional) Taxes (optional) Settlement date (optional) Recorded only. Cash books on the trade date. Provenance Linked case (optional) No case Case #{{ case.case_number }} — {{ case.title }} Source (optional) Note (optional),/api/transactions/recalc,#tx-derived,web/templates/_partials/transactions/_wizard_order.html,19,dynamic|verb:POST
transactions,_partials/transactions/_wizard_order.html,,template,form_label,Trade date,tx-trade-date,,web/templates/_partials/transactions/_wizard_order.html,32,duplicate-label
transactions,_partials/transactions/_wizard_order.html,,template,form_label,Units,tx-units,,web/templates/_partials/transactions/_wizard_order.html,37,
transactions,_partials/transactions/_wizard_order.html,,template,form_label,Price per unit ({{ currency }}),tx-price,,web/templates/_partials/transactions/_wizard_order.html,42,dynamic
transactions,_partials/transactions/_wizard_order.html,,template,form_label,Fees (optional),tx-fees,,web/templates/_partials/transactions/_wizard_order.html,47,duplicate-label
transactions,_partials/transactions/_wizard_order.html,,template,form_label,Taxes (optional),tx-taxes,,web/templates/_partials/transactions/_wizard_order.html,51,duplicate-label
transactions,_partials/transactions/_wizard_order.html,,template,form_label,Settlement date (optional),tx-settlement-date,,web/templates/_partials/transactions/_wizard_order.html,55,duplicate-label
transactions,_partials/transactions/_wizard_order.html,,template,form_label,Linked case (optional),tx-case,,web/templates/_partials/transactions/_wizard_order.html,72,duplicate-label
transactions,_partials/transactions/_wizard_order.html,,template,select,No case Case #{{ case.case_number }} — {{ case.title }},case_id,,web/templates/_partials/transactions/_wizard_order.html,73,dynamic|options:2
transactions,_partials/transactions/_wizard_order.html,,template,form_label,Source (optional),tx-source,,web/templates/_partials/transactions/_wizard_order.html,84,duplicate-label
transactions,_partials/transactions/_wizard_order.html,,template,placeholder,"Broker note, statement reference…",source,,web/templates/_partials/transactions/_wizard_order.html,85,synonym-candidate
transactions,_partials/transactions/_wizard_order.html,,template,form_label,Note (optional),tx-note,,web/templates/_partials/transactions/_wizard_order.html,89,duplicate-label
transactions,_partials/transactions/_wizard_order.html,,template,placeholder,Why this trade was made.,note,,web/templates/_partials/transactions/_wizard_order.html,90,synonym-candidate
transactions,_partials/transactions/_wizard_outcome.html,,template,button,Set the category in step 2,/api/transactions/wizard?step=2 &ticket_id={{ ticket_id }},#tx-composer-host,web/templates/_partials/transactions/_wizard_outcome.html,31,
transactions,_partials/transactions/_wizard_outcome.html,,template,htmx,Set the category in step 2,/api/transactions/wizard?step=2 &ticket_id={{ ticket_id }},#tx-composer-host,web/templates/_partials/transactions/_wizard_outcome.html,31,verb:GET
transactions,_partials/transactions/_wizard_outcome.html,,template,button,Continue,/api/transactions/draft,#tx-composer-host,web/templates/_partials/transactions/_wizard_outcome.html,56,synonym-candidate
transactions,_partials/transactions/_wizard_outcome.html,,template,htmx,Continue,/api/transactions/draft,#tx-composer-host,web/templates/_partials/transactions/_wizard_outcome.html,56,synonym-candidate|verb:POST
transactions,_partials/transactions/_wizard_outcome.html,,template,button,Keep as draft,/api/transactions/draft,#tx-composer-host,web/templates/_partials/transactions/_wizard_outcome.html,66,synonym-candidate
transactions,_partials/transactions/_wizard_outcome.html,,template,htmx,Keep as draft,/api/transactions/draft,#tx-composer-host,web/templates/_partials/transactions/_wizard_outcome.html,66,synonym-candidate|verb:POST
transactions,_partials/transactions/_wizard_outcome.html,,template,button,Propose,/api/transactions/propose,#tx-composer-host,web/templates/_partials/transactions/_wizard_outcome.html,73,
transactions,_partials/transactions/_wizard_outcome.html,,template,htmx,Propose,/api/transactions/propose,#tx-composer-host,web/templates/_partials/transactions/_wizard_outcome.html,73,verb:POST
transactions,_partials/transactions/_wizard_outcome.html,,template,button,Book now,/api/transactions/book,#tx-composer-host,web/templates/_partials/transactions/_wizard_outcome.html,80,
transactions,_partials/transactions/_wizard_outcome.html,,template,htmx,Book now,/api/transactions/book,#tx-composer-host,web/templates/_partials/transactions/_wizard_outcome.html,80,verb:POST
transactions,_partials/transactions/_wizard_stepper.html,,template,tooltip,Steps,,,web/templates/_partials/transactions/_wizard_stepper.html,23,from:aria-label
transactions,areas/_section.html,"{{ pf_section_title(active_area, section_slug) }}",template,heading,"{{ pf_section_title(active_area, section_slug) }}",,,web/templates/areas/_section.html,51,dynamic
transactions,areas/_section.html,"{{ pf_section_title(active_area, section_slug) }}",template,pill,{{ section_pill }},,,web/templates/areas/_section.html,52,dynamic
transactions,areas/_section.html,"{{ pf_section_title(active_area, section_slug) }}",template,button,"{{ pf_icon(""search"") }}SearchCtrl K",,,web/templates/areas/_section.html,56,dynamic
unassigned,_partials/chat_history.html,,template,button,Pin to case…,{{ pin_chart_url }}?artifact_id={{ item.artifact_id | urlencode }},#chat-pin-dialog,web/templates/_partials/chat_history.html,49,duplicate-label
unassigned,_partials/chat_history.html,,template,htmx,Pin to case…,{{ pin_chart_url }}?artifact_id={{ item.artifact_id | urlencode }},#chat-pin-dialog,web/templates/_partials/chat_history.html,49,duplicate-label|verb:GET
unassigned,_partials/chat_pin_chart_dialog.html,,template,htmx,"Pin this chart to a case {{ error }} {{ unavailable_message }} Close There are no open cases to pin into. Open a case first, then return here to pin this chart. Cancel Go to Cases Case {{ case.label }} Chart {{ caption or 'Untitled chart' }} Why pin this? {{ comment or '' }} Cancel Pin to case",{{ pin_url }},#chat-pin-dialog,web/templates/_partials/chat_pin_chart_dialog.html,30,dynamic|verb:POST
unassigned,_partials/chat_pin_chart_dialog.html,Pin this chart to a case,template,heading,Pin this chart to a case,,,web/templates/_partials/chat_pin_chart_dialog.html,37,
unassigned,_partials/chat_pin_chart_dialog.html,Pin this chart to a case,template,empty_state,{{ unavailable_message }},,,web/templates/_partials/chat_pin_chart_dialog.html,45,dynamic
unassigned,_partials/chat_pin_chart_dialog.html,Pin this chart to a case,template,button,Close,{{ pin_url }}?cancel=1,#chat-pin-dialog,web/templates/_partials/chat_pin_chart_dialog.html,47,duplicate-label|synonym-candidate
unassigned,_partials/chat_pin_chart_dialog.html,Pin this chart to a case,template,htmx,Close,{{ pin_url }}?cancel=1,#chat-pin-dialog,web/templates/_partials/chat_pin_chart_dialog.html,47,duplicate-label|synonym-candidate|verb:GET
unassigned,_partials/chat_pin_chart_dialog.html,Pin this chart to a case,template,empty_state,"There are no open cases to pin into. Open a case first, then return here to pin this chart.",,,web/templates/_partials/chat_pin_chart_dialog.html,54,
unassigned,_partials/chat_pin_chart_dialog.html,Pin this chart to a case,template,button,Cancel,{{ pin_url }}?cancel=1,#chat-pin-dialog,web/templates/_partials/chat_pin_chart_dialog.html,59,duplicate-label|synonym-candidate
unassigned,_partials/chat_pin_chart_dialog.html,Pin this chart to a case,template,htmx,Cancel,{{ pin_url }}?cancel=1,#chat-pin-dialog,web/templates/_partials/chat_pin_chart_dialog.html,59,duplicate-label|synonym-candidate|verb:GET
unassigned,_partials/chat_pin_chart_dialog.html,Pin this chart to a case,template,button,Go to Cases,{{ cases_area_url }},,web/templates/_partials/chat_pin_chart_dialog.html,63,
unassigned,_partials/chat_pin_chart_dialog.html,Pin this chart to a case,template,link,Go to Cases,{{ cases_area_url }},,web/templates/_partials/chat_pin_chart_dialog.html,63,
unassigned,_partials/chat_pin_chart_dialog.html,Pin this chart to a case,template,form_label,Case {{ case.label }},,,web/templates/_partials/chat_pin_chart_dialog.html,66,dynamic
unassigned,_partials/chat_pin_chart_dialog.html,Pin this chart to a case,template,select,{{ case.label }},case_id,,web/templates/_partials/chat_pin_chart_dialog.html,68,dynamic|options:1
unassigned,_partials/chat_pin_chart_dialog.html,Pin this chart to a case,template,form_label,Why pin this? {{ comment or '' }},,,web/templates/_partials/chat_pin_chart_dialog.html,83,dynamic
unassigned,_partials/chat_pin_chart_dialog.html,Pin this chart to a case,template,placeholder,The curation comment — why this belongs on the case record.,comment,,web/templates/_partials/chat_pin_chart_dialog.html,85,synonym-candidate
unassigned,_partials/chat_pin_chart_dialog.html,Pin this chart to a case,template,button,Cancel,{{ pin_url }}?cancel=1,#chat-pin-dialog,web/templates/_partials/chat_pin_chart_dialog.html,92,duplicate-label|synonym-candidate
unassigned,_partials/chat_pin_chart_dialog.html,Pin this chart to a case,template,htmx,Cancel,{{ pin_url }}?cancel=1,#chat-pin-dialog,web/templates/_partials/chat_pin_chart_dialog.html,92,duplicate-label|synonym-candidate|verb:GET
unassigned,_partials/chat_pin_chart_dialog.html,Pin this chart to a case,template,button,Pin to case,,,web/templates/_partials/chat_pin_chart_dialog.html,96,
unassigned,_partials/chat_pin_confirm.html,,template,link,{{ case_badge }},{{ case_href }},,web/templates/_partials/chat_pin_confirm.html,13,dynamic
unassigned,_partials/chat_pin_confirm.html,,template,button,Dismiss,{{ pin_url }}?cancel=1,#chat-pin-dialog,web/templates/_partials/chat_pin_confirm.html,15,duplicate-label|synonym-candidate
unassigned,_partials/chat_pin_confirm.html,,template,htmx,Dismiss,{{ pin_url }}?cancel=1,#chat-pin-dialog,web/templates/_partials/chat_pin_confirm.html,15,duplicate-label|synonym-candidate|verb:GET
unassigned,_partials/chat_pin_dialog.html,,template,htmx,"Pin this answer to a case {{ error }} That message is no longer available to pin — it has scrolled out of this session's memory. Ask again, then pin the fresh answer. Close There are no open cases to pin into. Open a case first, then return here to pin this answer. Cancel Go to Cases Case {{ case.label }} Excerpt — Shirley's words, trimmed to what belongs on the record {{ excerpt }} Why pin this? {{ comment or '' }} Cancel Pin to case",{{ pin_url }},#chat-pin-dialog,web/templates/_partials/chat_pin_dialog.html,28,dynamic|verb:POST
unassigned,_partials/chat_pin_dialog.html,Pin this answer to a case,template,heading,Pin this answer to a case,,,web/templates/_partials/chat_pin_dialog.html,35,
unassigned,_partials/chat_pin_dialog.html,Pin this answer to a case,template,empty_state,"That message is no longer available to pin — it has scrolled out of this session's memory. Ask again, then pin the fresh answer.",,,web/templates/_partials/chat_pin_dialog.html,43,
unassigned,_partials/chat_pin_dialog.html,Pin this answer to a case,template,button,Close,{{ pin_url }}?cancel=1,#chat-pin-dialog,web/templates/_partials/chat_pin_dialog.html,48,duplicate-label|synonym-candidate
unassigned,_partials/chat_pin_dialog.html,Pin this answer to a case,template,htmx,Close,{{ pin_url }}?cancel=1,#chat-pin-dialog,web/templates/_partials/chat_pin_dialog.html,48,duplicate-label|synonym-candidate|verb:GET
unassigned,_partials/chat_pin_dialog.html,Pin this answer to a case,template,empty_state,"There are no open cases to pin into. Open a case first, then return here to pin this answer.",,,web/templates/_partials/chat_pin_dialog.html,55,
unassigned,_partials/chat_pin_dialog.html,Pin this answer to a case,template,button,Cancel,{{ pin_url }}?cancel=1,#chat-pin-dialog,web/templates/_partials/chat_pin_dialog.html,60,duplicate-label|synonym-candidate
unassigned,_partials/chat_pin_dialog.html,Pin this answer to a case,template,htmx,Cancel,{{ pin_url }}?cancel=1,#chat-pin-dialog,web/templates/_partials/chat_pin_dialog.html,60,duplicate-label|synonym-candidate|verb:GET
unassigned,_partials/chat_pin_dialog.html,Pin this answer to a case,template,button,Go to Cases,{{ cases_area_url }},,web/templates/_partials/chat_pin_dialog.html,64,
unassigned,_partials/chat_pin_dialog.html,Pin this answer to a case,template,link,Go to Cases,{{ cases_area_url }},,web/templates/_partials/chat_pin_dialog.html,64,
unassigned,_partials/chat_pin_dialog.html,Pin this answer to a case,template,form_label,Case {{ case.label }},,,web/templates/_partials/chat_pin_dialog.html,67,dynamic
unassigned,_partials/chat_pin_dialog.html,Pin this answer to a case,template,select,{{ case.label }},case_id,,web/templates/_partials/chat_pin_dialog.html,69,dynamic|options:1
unassigned,_partials/chat_pin_dialog.html,Pin this answer to a case,template,form_label,"Excerpt — Shirley's words, trimmed to what belongs on the record {{ excerpt }}",,,web/templates/_partials/chat_pin_dialog.html,78,dynamic
unassigned,_partials/chat_pin_dialog.html,Pin this answer to a case,template,form_label,Why pin this? {{ comment or '' }},,,web/templates/_partials/chat_pin_dialog.html,84,dynamic
unassigned,_partials/chat_pin_dialog.html,Pin this answer to a case,template,placeholder,The curation comment — why this belongs on the case record.,comment,,web/templates/_partials/chat_pin_dialog.html,86,synonym-candidate
unassigned,_partials/chat_pin_dialog.html,Pin this answer to a case,template,button,Cancel,{{ pin_url }}?cancel=1,#chat-pin-dialog,web/templates/_partials/chat_pin_dialog.html,93,duplicate-label|synonym-candidate
unassigned,_partials/chat_pin_dialog.html,Pin this answer to a case,template,htmx,Cancel,{{ pin_url }}?cancel=1,#chat-pin-dialog,web/templates/_partials/chat_pin_dialog.html,93,duplicate-label|synonym-candidate|verb:GET
unassigned,_partials/chat_pin_dialog.html,Pin this answer to a case,template,button,Pin to case,,,web/templates/_partials/chat_pin_dialog.html,97,
watch_desk,,watch_desk,python,python_label,Informational top,,,web/routes/watch_desk.py,2610,
watch_desk,,watch_desk,python,python_label,Noteworthy top,,,web/routes/watch_desk.py,2618,
watch_desk,,watch_desk,python,python_label,Decline threshold,,,web/routes/watch_desk.py,3299,
watch_desk,,watch_desk,python,python_hint,A fall of at least this much across the window is Triggered.,,,web/routes/watch_desk.py,3301,
watch_desk,,watch_desk,python,python_label,Window,,,web/routes/watch_desk.py,3306,
watch_desk,,watch_desk,python,python_hint,How far back the move is measured from.,,,web/routes/watch_desk.py,3308,
watch_desk,,watch_desk,python,python_label,Move threshold,,,web/routes/watch_desk.py,3315,
watch_desk,,watch_desk,python,python_hint,A move of at least this much either way is Triggered.,,,web/routes/watch_desk.py,3317,
watch_desk,,watch_desk,python,python_label,Window,,,web/routes/watch_desk.py,3322,
watch_desk,,watch_desk,python,python_hint,How far back the move is measured from.,,,web/routes/watch_desk.py,3324,
watch_desk,,watch_desk,python,python_label,Maximum NAV age,,,web/routes/watch_desk.py,3331,abbrev
watch_desk,,watch_desk,python,python_hint,"Applies to every active investment — one rule, not one per position.",,,web/routes/watch_desk.py,3333,
watch_desk,,watch_desk,python,python_label,Horizon,,,web/routes/watch_desk.py,3340,
watch_desk,,watch_desk,python,python_hint,How far ahead projected capital calls are counted.,,,web/routes/watch_desk.py,3342,
watch_desk,,watch_desk,python,python_label,Coverage floor,,,web/routes/watch_desk.py,3347,
watch_desk,,watch_desk,python,python_hint,Cover below this multiple of the projected calls is Triggered.,,,web/routes/watch_desk.py,3349,
watch_desk,_partials/areas/_watch_desk_body.html,,template,area_header,"Watch Desk Calm-by-default briefing — what changed materially since your last review, and the audit trail of how you responded.",,,web/templates/_partials/areas/_watch_desk_body.html,8,identifier-leak-loose|internal-name
watch_desk,_partials/areas/_watch_desk_body.html,Watch Desk,template,heading,Watch Desk,,,web/templates/_partials/areas/_watch_desk_body.html,9,internal-name
watch_desk,_partials/watch_desk_briefing.html,,template,tile,Last beat {{ tiles.last_beat.time }} {{ tiles.last_beat.date }} · {{ tiles.last_beat.surfaced }} Never ran yet No analysis beat has completed for this tenant yet.,,,web/templates/_partials/watch_desk_briefing.html,18,dynamic
watch_desk,_partials/watch_desk_briefing.html,,template,tile,Subjects watched {{ tiles.subjects.value }} {{ tiles.subjects.sub }},,,web/templates/_partials/watch_desk_briefing.html,32,dynamic
watch_desk,_partials/watch_desk_briefing.html,,template,tile,Open findings {{ tiles.open_findings.total }} · {{ band.text }},,,web/templates/_partials/watch_desk_briefing.html,38,dynamic
watch_desk,_partials/watch_desk_briefing.html,,template,tile,Request analysis now,,,web/templates/_partials/watch_desk_briefing.html,51,
watch_desk,_partials/watch_desk_briefing.html,,template,htmx,Request analysis now,/api/watch-desk/request-analysis,#dc-briefing-toolbar,web/templates/_partials/watch_desk_briefing.html,56,verb:POST
watch_desk,_partials/watch_desk_briefing.html,,template,button,Request analysis now,,,web/templates/_partials/watch_desk_briefing.html,60,
watch_desk,_partials/watch_desk_briefing_feed.html,,template,pill,All monitored limits are calm — nothing material since your last review.,,,web/templates/_partials/watch_desk_briefing_feed.html,13,
watch_desk,_partials/watch_desk_briefing_feed.html,,template,empty_state,No lower-priority notices right now.,,,web/templates/_partials/watch_desk_briefing_feed.html,22,identifier-leak-loose
watch_desk,_partials/watch_desk_briefing_lazy.html,,template,htmx,Loading briefing…,/api/watch-desk/briefing,this,web/templates/_partials/watch_desk_briefing_lazy.html,6,verb:GET
watch_desk,_partials/watch_desk_cadence_panel.html,,template,htmx,"Cadence saved. {{ cadence_error }} Cadence {{ cadence_labels[choice] }} Anchor hour {{ '%02d:00'|format(hour) }} Timezone Enabled Sub-daily cadences beat at the anchor hour and every interval from it — an anchor of 08:00 on “Every 6 hours” means 02:00, 08:00, 14:00 and 20:00 in the timezone set here. Save cadence Next beat due: {{ current.next_due_at.strftime('%Y-%m-%d %H:%M %Z') }} Next beat scheduled. Not yet configured.",/api/watch-desk/cadence,#dc-cadence-panel,web/templates/_partials/watch_desk_cadence_panel.html,7,dynamic|verb:POST
watch_desk,_partials/watch_desk_cadence_panel.html,,template,form_label,Cadence {{ cadence_labels[choice] }},,,web/templates/_partials/watch_desk_cadence_panel.html,21,dynamic
watch_desk,_partials/watch_desk_cadence_panel.html,,template,select,{{ cadence_labels[choice] }},cadence,,web/templates/_partials/watch_desk_cadence_panel.html,23,dynamic|options:1
watch_desk,_partials/watch_desk_cadence_panel.html,,template,form_label,Anchor hour {{ '%02d:00'|format(hour) }},,,web/templates/_partials/watch_desk_cadence_panel.html,33,dynamic
watch_desk,_partials/watch_desk_cadence_panel.html,,template,select,{{ '%02d:00'|format(hour) }},preferred_hour,,web/templates/_partials/watch_desk_cadence_panel.html,35,dynamic|options:1
watch_desk,_partials/watch_desk_cadence_panel.html,,template,form_label,Timezone,,,web/templates/_partials/watch_desk_cadence_panel.html,45,
watch_desk,_partials/watch_desk_cadence_panel.html,,template,form_label,Enabled,,,web/templates/_partials/watch_desk_cadence_panel.html,50,
watch_desk,_partials/watch_desk_cadence_panel.html,,template,button,Save cadence,,,web/templates/_partials/watch_desk_cadence_panel.html,64,
watch_desk,_partials/watch_desk_calibration.html,Cadence,template,heading,Cadence,,,web/templates/_partials/watch_desk_calibration.html,38,
watch_desk,_partials/watch_desk_calibration_editor.html,,template,htmx,"Calibration saved. {{ calibration_error }} Nothing was saved. Thresholds Band boundaries {{ 'customised' if band_boundaries.customised else 'default' }} {{ band_boundaries.hint }} {{ message }} {{ options_gate.label }} {{ 'customised' if options_gate.customised else 'default' }} {{ band|capitalize }} and above {{ options_gate.hint }} {{ options_gate.error }} Re-trigger Δ per family How far a subject's magnitude must move, within an unchanged band, before it is worth raising again. The four signal families are calibratable before their producers land — the values simply wait. Floors The minimum final urgency each trigger raises to, on the 1–10 scale. {{ pinned.label }} locked Pinned at {{ pinned.value }} — not calibration {{ pinned.rationale }} Caps The maximum final urgency, keyed by both source and trigger; a finding's effective cap is the lower of the two. Note on this revision Save calibration No changes",/api/watch-desk/calibration,#dc-calibration-editor,web/templates/_partials/watch_desk_calibration_editor.html,25,dynamic|verb:POST
watch_desk,_partials/watch_desk_calibration_editor.html,Thresholds,template,heading,Thresholds,,,web/templates/_partials/watch_desk_calibration_editor.html,45,
watch_desk,_partials/watch_desk_calibration_editor.html,Thresholds,template,tooltip,{{ band_boundaries.lower.label }},,,web/templates/_partials/watch_desk_calibration_editor.html,62,dynamic|from:aria-label|icon-only
watch_desk,_partials/watch_desk_calibration_editor.html,Thresholds,template,tooltip,{{ band_boundaries.upper.label }},,,web/templates/_partials/watch_desk_calibration_editor.html,66,dynamic|from:aria-label|icon-only
watch_desk,_partials/watch_desk_calibration_editor.html,Thresholds,template,select,{{ band|capitalize }} and above,{{ options_gate.name }},,web/templates/_partials/watch_desk_calibration_editor.html,84,dynamic|options:1
watch_desk,_partials/watch_desk_calibration_editor.html,Re-trigger Δ per family,template,heading,Re-trigger Δ per family,,,web/templates/_partials/watch_desk_calibration_editor.html,101,
watch_desk,_partials/watch_desk_calibration_editor.html,Floors,template,heading,Floors,,,web/templates/_partials/watch_desk_calibration_editor.html,116,
watch_desk,_partials/watch_desk_calibration_editor.html,Caps,template,heading,Caps,,,web/templates/_partials/watch_desk_calibration_editor.html,143,
watch_desk,_partials/watch_desk_calibration_editor.html,Caps,template,form_label,Note on this revision,,,web/templates/_partials/watch_desk_calibration_editor.html,155,
watch_desk,_partials/watch_desk_calibration_editor.html,Caps,template,placeholder,Why this calibration was changed (optional),notes,,web/templates/_partials/watch_desk_calibration_editor.html,157,synonym-candidate
watch_desk,_partials/watch_desk_calibration_editor.html,Caps,template,tooltip,Save controls,,,web/templates/_partials/watch_desk_calibration_editor.html,165,from:aria-label
watch_desk,_partials/watch_desk_calibration_editor.html,Caps,template,button,Save calibration,,,web/templates/_partials/watch_desk_calibration_editor.html,166,
watch_desk,_partials/watch_desk_calibration_editor.html,Caps,template,pill,No changes,,,web/templates/_partials/watch_desk_calibration_editor.html,169,
watch_desk,_partials/watch_desk_calibration_field.html,,template,form_label,{{ f.label }} {{ 'customised' if f.customised else 'default' }} {{ f.hint }} {{ f.error }},,,web/templates/_partials/watch_desk_calibration_field.html,10,dynamic
watch_desk,_partials/watch_desk_calibration_lazy.html,,template,htmx,Loading calibration…,/api/watch-desk/calibration,this,web/templates/_partials/watch_desk_calibration_lazy.html,3,verb:GET
watch_desk,_partials/watch_desk_card.html,,template,tile,{{ (card.band or 'informational')|capitalize }} {{ card.trigger }} {{ card.finding }} Computed materiality {{ card.basis }} Possible moves {{ card.options_prose }} Acted Dismissed Acknowledged Derivation & evidence {{ card.basis }} {{ member.title or member.url }} {{ member.source_name }} {{ ref }} No derivation recorded.,,,web/templates/_partials/watch_desk_card.html,12,dynamic
watch_desk,_partials/watch_desk_card.html,{{ card.trigger }},template,heading,{{ card.trigger }},,,web/templates/_partials/watch_desk_card.html,20,dynamic
watch_desk,_partials/watch_desk_card.html,{{ card.trigger }},template,htmx,Acted Dismissed Acknowledged,/api/watch-desk/findings/{{ card.id }}/resolve,#dc-briefing-feed,web/templates/_partials/watch_desk_card.html,53,verb:POST
watch_desk,_partials/watch_desk_card.html,{{ card.trigger }},template,button,Acted,,,web/templates/_partials/watch_desk_card.html,58,
watch_desk,_partials/watch_desk_card.html,{{ card.trigger }},template,button,Dismissed,,,web/templates/_partials/watch_desk_card.html,60,
watch_desk,_partials/watch_desk_card.html,{{ card.trigger }},template,button,Acknowledged,,,web/templates/_partials/watch_desk_card.html,62,
watch_desk,_partials/watch_desk_card.html,{{ card.trigger }},template,link,{{ member.title or member.url }},{{ member.url }},,web/templates/_partials/watch_desk_card.html,91,dynamic
watch_desk,_partials/watch_desk_card.html,{{ card.trigger }},template,empty_state,No derivation recorded.,,,web/templates/_partials/watch_desk_card.html,112,
watch_desk,_partials/watch_desk_journal.html,,template,link,{{ entry.badge }},{{ entry.case_href }},,web/templates/_partials/watch_desk_journal.html,35,dynamic
watch_desk,_partials/watch_desk_journal.html,,template,link,Closed,{{ entry.case_href }},,web/templates/_partials/watch_desk_journal.html,49,
watch_desk,_partials/watch_desk_journal.html,,template,link,{{ entry.resolution_label }},{{ entry.case_href }},,web/templates/_partials/watch_desk_journal.html,73,dynamic
watch_desk,_partials/watch_desk_journal.html,,template,empty_state,No resolved findings or closed cases yet — they will appear here as you work the briefing.,,,web/templates/_partials/watch_desk_journal.html,90,
watch_desk,_partials/watch_desk_journal_lazy.html,,template,htmx,Loading journal…,/api/watch-desk/journal,this,web/templates/_partials/watch_desk_journal_lazy.html,3,verb:GET
watch_desk,_partials/watch_desk_monitor.html,,template,link,manage in Limits,/back-office#limits,,web/templates/_partials/watch_desk_monitor.html,74,
watch_desk,_partials/watch_desk_monitor.html,,template,tooltip,{{ '%.1f'|format(row.utilisation) }}% of ceiling · WARN mark at {{ '%.0f'|format(row.warn_threshold_pct) }}%,,,web/templates/_partials/watch_desk_monitor.html,108,dynamic|from:title|icon-only
watch_desk,_partials/watch_desk_monitor.html,,template,link,▲ open finding,{{ row.finding_anchor }},,web/templates/_partials/watch_desk_monitor.html,118,
watch_desk,_partials/watch_desk_monitor.html,,template,button,Adjust sensitivity,/api/watch-desk/watchpoints/overlay?subject_key={{ row.subject_key|urlencode }},#{{ row.editor_id }},web/templates/_partials/watch_desk_monitor.html,122,
watch_desk,_partials/watch_desk_monitor.html,,template,htmx,Adjust sensitivity,/api/watch-desk/watchpoints/overlay?subject_key={{ row.subject_key|urlencode }},#{{ row.editor_id }},web/templates/_partials/watch_desk_monitor.html,122,verb:GET
watch_desk,_partials/watch_desk_monitor.html,,template,empty_state,No valued positions yet — nothing to monitor.,,,web/templates/_partials/watch_desk_monitor.html,141,
watch_desk,_partials/watch_desk_monitor.html,,template,empty_state,No constrained classes — nothing carries a ceiling to watch in this family.,,,web/templates/_partials/watch_desk_monitor.html,145,
watch_desk,_partials/watch_desk_monitor.html,,template,link,▲ open finding,{{ row.finding_anchor }},,web/templates/_partials/watch_desk_monitor.html,196,
watch_desk,_partials/watch_desk_monitor.html,,template,button,Adjust sensitivity,/api/watch-desk/watchpoints/overlay?subject_key={{ row.subject_key|urlencode }},#{{ row.editor_id }},web/templates/_partials/watch_desk_monitor.html,200,
watch_desk,_partials/watch_desk_monitor.html,,template,htmx,Adjust sensitivity,/api/watch-desk/watchpoints/overlay?subject_key={{ row.subject_key|urlencode }},#{{ row.editor_id }},web/templates/_partials/watch_desk_monitor.html,200,verb:GET
